"","id","group"
"3848",3848,"Reason Ad"
"3849",3849,"Control"
"3850",3850,"Reason Ad"
"3851",3851,"Control"
"3852",3852,"Control"
"3853",3853,"Emotion Ad"
"3854",3854,"Emotion Ad"
"3855",3855,"Control"
"3856",3856,"Control"
"3857",3857,"Emotion Ad"
"3858",3858,"Reason Ad"
"3859",3859,"Reason Ad"
"3860",3860,"Control"
"3861",3861,"Emotion Ad"
"3862",3862,"Reason Ad"
"3863",3863,"Emotion Ad"
"3864",3864,"Emotion Ad"
"3865",3865,"Emotion Ad"
"3866",3866,"Reason Ad"
"3867",3867,"Emotion Ad"
"3868",3868,"Emotion Ad"
"3869",3869,"Reason Ad"
"3870",3870,"Reason Ad"
"3871",3871,"Emotion Ad"
"3872",3872,"Reason Ad"
"3873",3873,"Reason Ad"
"3874",3874,"Control"
"3875",3875,"Reason Ad"
"3876",3876,"Emotion Ad"
"3877",3877,"Reason Ad"
"3878",3878,"Control"
"3879",3879,"Emotion Ad"
"3880",3880,"Emotion Ad"
"3881",3881,"Reason Ad"
"3882",3882,"Reason Ad"
"3883",3883,"Control"
"3884",3884,"Reason Ad"
"3885",3885,"Control"
"3886",3886,"Emotion Ad"
"3887",3887,"Control"
"3888",3888,"Control"
"3889",3889,"Reason Ad"
"3890",3890,"Reason Ad"
"3891",3891,"Control"
"3892",3892,"Reason Ad"
"3893",3893,"Emotion Ad"
"3894",3894,"Control"
"3895",3895,"Reason Ad"
"3896",3896,"Reason Ad"
"3897",3897,"Reason Ad"
"3898",3898,"Reason Ad"
"3899",3899,"Emotion Ad"
"3900",3900,"Control"
"3901",3901,"Control"
"3902",3902,"Control"
"3903",3903,"Control"
"3904",3904,"Reason Ad"
"3905",3905,"Emotion Ad"
"3906",3906,"Control"
"3907",3907,"Emotion Ad"
"3908",3908,"Control"
"3909",3909,"Control"
"3910",3910,"Emotion Ad"
"3911",3911,"Emotion Ad"
"3912",3912,"Reason Ad"
"3913",3913,"Reason Ad"
"3914",3914,"Reason Ad"
"3915",3915,"Emotion Ad"
"3916",3916,"Control"
"3917",3917,"Emotion Ad"
"3918",3918,"Reason Ad"
"3919",3919,"Control"
"3920",3920,"Emotion Ad"
"3921",3921,"Reason Ad"
"3922",3922,"Emotion Ad"
"3923",3923,"Emotion Ad"
"3924",3924,"Control"
"3925",3925,"Emotion Ad"
"3926",3926,"Emotion Ad"
"3927",3927,"Control"
"3928",3928,"Emotion Ad"
"3929",3929,"Reason Ad"
"3930",3930,"Reason Ad"
"3931",3931,"Emotion Ad"
"3932",3932,"Reason Ad"
"3933",3933,"Control"
"3934",3934,"Emotion Ad"
"3935",3935,"Emotion Ad"
"3936",3936,"Emotion Ad"
"3937",3937,"Control"
"3938",3938,"Reason Ad"
"3939",3939,"Control"
"3940",3940,"Reason Ad"
"3941",3941,"Control"
"3942",3942,"Reason Ad"
"3943",3943,"Reason Ad"
"3944",3944,"Reason Ad"
"3945",3945,"Control"
"3946",3946,"Emotion Ad"
"3947",3947,"Emotion Ad"
"3948",3948,"Control"
"3949",3949,"Control"
"3950",3950,"Emotion Ad"
"3951",3951,"Emotion Ad"
"3952",3952,"Emotion Ad"
"3953",3953,"Reason Ad"
"3954",3954,"Emotion Ad"
"3955",3955,"Reason Ad"
"3956",3956,"Control"
"3957",3957,"Reason Ad"
"3958",3958,"Reason Ad"
"3959",3959,"Emotion Ad"
"3960",3960,"Control"
"3961",3961,"Control"
"3962",3962,"Reason Ad"
"3963",3963,"Reason Ad"
"3964",3964,"Control"
"3965",3965,"Control"
"3966",3966,"Reason Ad"
"3967",3967,"Reason Ad"
"3968",3968,"Control"
"3969",3969,"Reason Ad"
"3970",3970,"Control"
"3971",3971,"Reason Ad"
"3972",3972,"Reason Ad"
"3973",3973,"Reason Ad"
"3974",3974,"Emotion Ad"
"3975",3975,"Control"
"3976",3976,"Control"
"3977",3977,"Reason Ad"
"3978",3978,"Control"
"3979",3979,"Reason Ad"
"3980",3980,"Reason Ad"
"3981",3981,"Control"
"3982",3982,"Emotion Ad"
"3983",3983,"Emotion Ad"
"3984",3984,"Emotion Ad"
"3985",3985,"Emotion Ad"
"3986",3986,"Emotion Ad"
"3987",3987,"Emotion Ad"
"3988",3988,"Reason Ad"
"3989",3989,"Emotion Ad"
"3990",3990,"Control"
"3991",3991,"Emotion Ad"
"3992",3992,"Control"
"3993",3993,"Emotion Ad"
"3994",3994,"Reason Ad"
"3995",3995,"Control"
"3996",3996,"Control"
"3997",3997,"Emotion Ad"
"3998",3998,"Reason Ad"
"3999",3999,"Reason Ad"
"4000",4000,"Reason Ad"
"4001",4001,"Reason Ad"
"4002",4002,"Control"
"4003",4003,"Emotion Ad"
"4004",4004,"Control"
"4005",4005,"Control"
"4006",4006,"Control"
"4007",4007,"Reason Ad"
"4008",4008,"Control"
"4009",4009,"Reason Ad"
"4010",4010,"Control"
"4011",4011,"Emotion Ad"
"4012",4012,"Control"
"4013",4013,"Control"
"4014",4014,"Reason Ad"
"4015",4015,"Control"
"4016",4016,"Control"
"4017",4017,"Emotion Ad"
"4018",4018,"Emotion Ad"
"4019",4019,"Control"
"4020",4020,"Control"
"4021",4021,"Reason Ad"
"4022",4022,"Reason Ad"
"4023",4023,"Emotion Ad"
"4024",4024,"Reason Ad"
"4025",4025,"Control"
"4026",4026,"Control"
"4027",4027,"Reason Ad"
"4028",4028,"Control"
"4029",4029,"Emotion Ad"
"4030",4030,"Emotion Ad"
"4031",4031,"Reason Ad"
"4032",4032,"Emotion Ad"
"4033",4033,"Emotion Ad"
"4034",4034,"Reason Ad"
"4035",4035,"Emotion Ad"
"4036",4036,"Control"
"4037",4037,"Reason Ad"
"4038",4038,"Reason Ad"
"4039",4039,"Control"
"4040",4040,"Reason Ad"
"4041",4041,"Emotion Ad"
"4042",4042,"Reason Ad"
"4043",4043,"Control"
"4044",4044,"Control"
"4045",4045,"Control"
"4046",4046,"Reason Ad"
"4047",4047,"Emotion Ad"
"4048",4048,"Reason Ad"
"4049",4049,"Reason Ad"
"4050",4050,"Control"
"4051",4051,"Emotion Ad"
"4052",4052,"Emotion Ad"
"4053",4053,"Reason Ad"
"4054",4054,"Control"
"4055",4055,"Reason Ad"
"4056",4056,"Control"
"4057",4057,"Emotion Ad"
"4058",4058,"Reason Ad"
"4059",4059,"Control"
"4060",4060,"Reason Ad"
"4061",4061,"Emotion Ad"
"4062",4062,"Reason Ad"
"4063",4063,"Reason Ad"
"4064",4064,"Control"
"4065",4065,"Reason Ad"
"4066",4066,"Control"
"4067",4067,"Control"
"4068",4068,"Emotion Ad"
"4069",4069,"Emotion Ad"
"4070",4070,"Control"
"4071",4071,"Reason Ad"
"4072",4072,"Control"
"4073",4073,"Control"
"4074",4074,"Control"
"4075",4075,"Reason Ad"
"4076",4076,"Emotion Ad"
"4077",4077,"Control"
"4078",4078,"Reason Ad"
"4079",4079,"Control"
"4080",4080,"Emotion Ad"
"4081",4081,"Emotion Ad"
"4082",4082,"Reason Ad"
"4083",4083,"Emotion Ad"
"4084",4084,"Emotion Ad"
"4085",4085,"Emotion Ad"
"4086",4086,"Control"
"4087",4087,"Reason Ad"
"4088",4088,"Emotion Ad"
"4089",4089,"Emotion Ad"
"4090",4090,"Control"
"4091",4091,"Control"
"4092",4092,"Emotion Ad"
"4093",4093,"Reason Ad"
"4094",4094,"Emotion Ad"
"4095",4095,"Emotion Ad"
"4096",4096,"Reason Ad"
"4097",4097,"Emotion Ad"
"4098",4098,"Reason Ad"
"4099",4099,"Emotion Ad"
"4100",4100,"Reason Ad"
"4101",4101,"Emotion Ad"
"4102",4102,"Emotion Ad"
"4103",4103,"Reason Ad"
"4104",4104,"Reason Ad"
"4105",4105,"Control"
"4106",4106,"Reason Ad"
"4107",4107,"Reason Ad"
"4108",4108,"Reason Ad"
"4109",4109,"Emotion Ad"
"4110",4110,"Emotion Ad"
"4111",4111,"Emotion Ad"
"4112",4112,"Emotion Ad"
"4113",4113,"Control"
"4114",4114,"Reason Ad"
"4115",4115,"Reason Ad"
"4116",4116,"Emotion Ad"
"4117",4117,"Emotion Ad"
"4118",4118,"Emotion Ad"
"4119",4119,"Emotion Ad"
"4120",4120,"Control"
"4121",4121,"Reason Ad"
"4122",4122,"Control"
"4123",4123,"Emotion Ad"
"4124",4124,"Reason Ad"
"4125",4125,"Control"
"4126",4126,"Reason Ad"
"4127",4127,"Control"
"4128",4128,"Emotion Ad"
"4129",4129,"Emotion Ad"
"4130",4130,"Emotion Ad"
"4131",4131,"Control"
"4132",4132,"Reason Ad"
"4133",4133,"Emotion Ad"
"4134",4134,"Control"
"4135",4135,"Emotion Ad"
"4136",4136,"Control"
"4137",4137,"Reason Ad"
"4138",4138,"Control"
"4139",4139,"Control"
"4140",4140,"Emotion Ad"
"4141",4141,"Reason Ad"
"4142",4142,"Reason Ad"
"4143",4143,"Control"
"4144",4144,"Control"
"4145",4145,"Emotion Ad"
"4146",4146,"Reason Ad"
"4147",4147,"Reason Ad"
"4148",4148,"Emotion Ad"
"4149",4149,"Control"
"4150",4150,"Control"
"4151",4151,"Emotion Ad"
"4152",4152,"Control"
"4153",4153,"Emotion Ad"
"4154",4154,"Emotion Ad"
"4155",4155,"Reason Ad"
"4156",4156,"Reason Ad"
"4157",4157,"Reason Ad"
"4158",4158,"Control"
"4159",4159,"Control"
"4160",4160,"Reason Ad"
"4161",4161,"Reason Ad"
"4162",4162,"Control"
"4163",4163,"Control"
"4164",4164,"Reason Ad"
"4165",4165,"Emotion Ad"
"4166",4166,"Control"
"4167",4167,"Reason Ad"
"4168",4168,"Reason Ad"
"4169",4169,"Reason Ad"
"4170",4170,"Control"
"4171",4171,"Control"
"4172",4172,"Emotion Ad"
"4173",4173,"Emotion Ad"
"4174",4174,"Reason Ad"
"4175",4175,"Control"
"4176",4176,"Emotion Ad"
"4177",4177,"Reason Ad"
"4178",4178,"Control"
"4179",4179,"Reason Ad"
"4180",4180,"Control"
"4181",4181,"Reason Ad"
"4182",4182,"Reason Ad"
"4183",4183,"Reason Ad"
"4184",4184,"Control"
"4185",4185,"Reason Ad"
"4186",4186,"Reason Ad"
"4187",4187,"Reason Ad"
"4188",4188,"Control"
"4189",4189,"Emotion Ad"
"4190",4190,"Reason Ad"
"4191",4191,"Control"
"4192",4192,"Control"
"4193",4193,"Control"
"4194",4194,"Control"
"4195",4195,"Reason Ad"
"4196",4196,"Reason Ad"
"4197",4197,"Control"
"4198",4198,"Reason Ad"
"4199",4199,"Reason Ad"
"4200",4200,"Control"
"4201",4201,"Reason Ad"
"4202",4202,"Reason Ad"
"4203",4203,"Emotion Ad"
"4204",4204,"Control"
"4205",4205,"Emotion Ad"
"4206",4206,"Control"
"4207",4207,"Emotion Ad"
"4208",4208,"Reason Ad"
"4209",4209,"Reason Ad"
"4210",4210,"Reason Ad"
"4211",4211,"Emotion Ad"
"4212",4212,"Reason Ad"
"4213",4213,"Control"
"4214",4214,"Control"
"4215",4215,"Reason Ad"
"4216",4216,"Emotion Ad"
"4217",4217,"Reason Ad"
"4218",4218,"Control"
"4219",4219,"Control"
"4220",4220,"Reason Ad"
"4221",4221,"Reason Ad"
"4222",4222,"Emotion Ad"
"4223",4223,"Emotion Ad"
"4224",4224,"Reason Ad"
"4225",4225,"Reason Ad"
"4226",4226,"Control"
"4227",4227,"Emotion Ad"
"4228",4228,"Emotion Ad"
"4229",4229,"Control"
"4230",4230,"Control"
"4231",4231,"Emotion Ad"
"4232",4232,"Control"
"4233",4233,"Emotion Ad"
"4234",4234,"Emotion Ad"
"4235",4235,"Emotion Ad"
"4236",4236,"Emotion Ad"
"4237",4237,"Reason Ad"
"4238",4238,"Control"
"4239",4239,"Emotion Ad"
"4240",4240,"Reason Ad"
"4241",4241,"Emotion Ad"
"4242",4242,"Control"
"4243",4243,"Emotion Ad"
"4244",4244,"Control"
"4245",4245,"Reason Ad"
"4246",4246,"Control"
"4247",4247,"Emotion Ad"
"4248",4248,"Control"
"4249",4249,"Control"
"4250",4250,"Reason Ad"
"4251",4251,"Reason Ad"
"4252",4252,"Control"
"4253",4253,"Control"
"4254",4254,"Emotion Ad"
"4255",4255,"Control"
"4256",4256,"Emotion Ad"
"4257",4257,"Reason Ad"
"4258",4258,"Emotion Ad"
"4259",4259,"Reason Ad"
"4260",4260,"Control"
"4261",4261,"Reason Ad"
"4262",4262,"Control"
"4263",4263,"Control"
"4264",4264,"Reason Ad"
"4265",4265,"Reason Ad"
"4266",4266,"Reason Ad"
"4267",4267,"Control"
"4268",4268,"Emotion Ad"
"4269",4269,"Control"
"4270",4270,"Emotion Ad"
"4271",4271,"Control"
"4272",4272,"Emotion Ad"
"4273",4273,"Control"
"4274",4274,"Emotion Ad"
"4275",4275,"Reason Ad"
"4276",4276,"Control"
"4277",4277,"Reason Ad"
"4278",4278,"Emotion Ad"
"4279",4279,"Control"
"4280",4280,"Reason Ad"
"4281",4281,"Reason Ad"
"4282",4282,"Reason Ad"
"4283",4283,"Control"
"4284",4284,"Reason Ad"
"4285",4285,"Emotion Ad"
"4286",4286,"Reason Ad"
"4287",4287,"Reason Ad"
"4288",4288,"Emotion Ad"
"4289",4289,"Reason Ad"
"4290",4290,"Reason Ad"
"4291",4291,"Control"
"4292",4292,"Control"
"4293",4293,"Control"
"4294",4294,"Reason Ad"
"4295",4295,"Control"
"4296",4296,"Emotion Ad"
"4297",4297,"Emotion Ad"
"4298",4298,"Reason Ad"
"4299",4299,"Reason Ad"
"4300",4300,"Emotion Ad"
"4301",4301,"Control"
"4302",4302,"Reason Ad"
"4303",4303,"Control"
"4304",4304,"Emotion Ad"
"4305",4305,"Control"
"4306",4306,"Emotion Ad"
"4307",4307,"Emotion Ad"
"4308",4308,"Control"
"4309",4309,"Reason Ad"
"4310",4310,"Reason Ad"
"4311",4311,"Control"
"4312",4312,"Reason Ad"
"4313",4313,"Reason Ad"
"4314",4314,"Reason Ad"
"4315",4315,"Reason Ad"
"4316",4316,"Emotion Ad"
"4317",4317,"Emotion Ad"
"4318",4318,"Emotion Ad"
"4319",4319,"Emotion Ad"
"4320",4320,"Control"
"4321",4321,"Emotion Ad"
"4322",4322,"Emotion Ad"
"4323",4323,"Emotion Ad"
"4324",4324,"Emotion Ad"
"4325",4325,"Emotion Ad"
"4326",4326,"Control"
"4327",4327,"Control"
"4328",4328,"Control"
"4329",4329,"Control"
"4330",4330,"Reason Ad"
"4331",4331,"Reason Ad"
"4332",4332,"Emotion Ad"
"4333",4333,"Emotion Ad"
"4334",4334,"Reason Ad"
"4335",4335,"Control"
"4336",4336,"Control"
"4337",4337,"Emotion Ad"
"4338",4338,"Reason Ad"
"4339",4339,"Emotion Ad"
"4340",4340,"Control"
"4341",4341,"Control"
"4342",4342,"Emotion Ad"
"4343",4343,"Emotion Ad"
"4344",4344,"Reason Ad"
"4345",4345,"Reason Ad"
"4346",4346,"Reason Ad"
"4347",4347,"Reason Ad"
"4348",4348,"Reason Ad"
"4349",4349,"Reason Ad"
"4350",4350,"Reason Ad"
"4351",4351,"Control"
"4352",4352,"Emotion Ad"
"4353",4353,"Reason Ad"
"4354",4354,"Control"
"4355",4355,"Emotion Ad"
"4356",4356,"Emotion Ad"
"4357",4357,"Emotion Ad"
"4358",4358,"Reason Ad"
"4359",4359,"Emotion Ad"
"4360",4360,"Reason Ad"
"4361",4361,"Control"
"4362",4362,"Emotion Ad"
"4363",4363,"Emotion Ad"
"4364",4364,"Reason Ad"
"4365",4365,"Reason Ad"
"4366",4366,"Control"
"4367",4367,"Control"
"4368",4368,"Emotion Ad"
"4369",4369,"Control"
"4370",4370,"Control"
"4371",4371,"Control"
"4372",4372,"Reason Ad"
"4373",4373,"Reason Ad"
"4374",4374,"Reason Ad"
"4375",4375,"Emotion Ad"
"4376",4376,"Reason Ad"
"4377",4377,"Control"
"4378",4378,"Emotion Ad"
"4379",4379,"Emotion Ad"
"4380",4380,"Emotion Ad"
"4381",4381,"Control"
"4382",4382,"Emotion Ad"
"4383",4383,"Emotion Ad"
"4384",4384,"Emotion Ad"
"4385",4385,"Emotion Ad"
"4386",4386,"Control"
"4387",4387,"Emotion Ad"
"4388",4388,"Reason Ad"
"4389",4389,"Emotion Ad"
"4390",4390,"Control"
"4391",4391,"Reason Ad"
"4392",4392,"Emotion Ad"
"4393",4393,"Reason Ad"
"4394",4394,"Reason Ad"
"4395",4395,"Control"
"4396",4396,"Emotion Ad"
"4397",4397,"Reason Ad"
"4398",4398,"Emotion Ad"
"4399",4399,"Reason Ad"
"4400",4400,"Control"
"4401",4401,"Emotion Ad"
"4402",4402,"Control"
"4403",4403,"Reason Ad"
"4404",4404,"Control"
"4405",4405,"Reason Ad"
"4406",4406,"Emotion Ad"
"4407",4407,"Emotion Ad"
"4408",4408,"Emotion Ad"
"4409",4409,"Emotion Ad"
"4410",4410,"Emotion Ad"
"4411",4411,"Reason Ad"
"4412",4412,"Emotion Ad"
"4413",4413,"Control"
"4414",4414,"Control"
"4415",4415,"Control"
"4416",4416,"Reason Ad"
"4417",4417,"Reason Ad"
"4418",4418,"Reason Ad"
"4419",4419,"Control"
"4420",4420,"Emotion Ad"
"4421",4421,"Control"
"4422",4422,"Reason Ad"
"4423",4423,"Reason Ad"
"4424",4424,"Reason Ad"
"4425",4425,"Emotion Ad"
"4426",4426,"Control"
"4427",4427,"Control"
"4428",4428,"Emotion Ad"
"4429",4429,"Control"
"4430",4430,"Control"
"4431",4431,"Control"
"4432",4432,"Control"
"4433",4433,"Emotion Ad"
"4434",4434,"Control"
"4435",4435,"Control"
"4436",4436,"Control"
"4437",4437,"Emotion Ad"
"4438",4438,"Reason Ad"
"4439",4439,"Emotion Ad"
"4440",4440,"Control"
"4441",4441,"Emotion Ad"
"4442",4442,"Reason Ad"
"4443",4443,"Reason Ad"
"4444",4444,"Emotion Ad"
"4445",4445,"Reason Ad"
"4446",4446,"Reason Ad"
"4447",4447,"Emotion Ad"
"4448",4448,"Emotion Ad"
"4449",4449,"Reason Ad"
"4450",4450,"Control"
"4451",4451,"Reason Ad"
"4452",4452,"Control"
"4453",4453,"Reason Ad"
"4454",4454,"Control"
"4455",4455,"Reason Ad"
"4456",4456,"Reason Ad"
"4457",4457,"Control"
"4458",4458,"Control"
"4459",4459,"Emotion Ad"
"4460",4460,"Emotion Ad"
"4461",4461,"Reason Ad"
"4462",4462,"Emotion Ad"
"4463",4463,"Emotion Ad"
"4464",4464,"Emotion Ad"
"4465",4465,"Reason Ad"
"4466",4466,"Control"
"4467",4467,"Reason Ad"
"4468",4468,"Reason Ad"
"4469",4469,"Control"
"4470",4470,"Emotion Ad"
"4471",4471,"Emotion Ad"
"4472",4472,"Control"
"4473",4473,"Emotion Ad"
"4474",4474,"Control"
"4475",4475,"Reason Ad"
"4476",4476,"Control"
"4477",4477,"Emotion Ad"
"4478",4478,"Control"
"4479",4479,"Reason Ad"
"4480",4480,"Control"
"4481",4481,"Emotion Ad"
"4482",4482,"Reason Ad"
"4483",4483,"Reason Ad"
"4484",4484,"Reason Ad"
"4485",4485,"Reason Ad"
"4486",4486,"Emotion Ad"
"4487",4487,"Emotion Ad"
"4488",4488,"Reason Ad"
"4489",4489,"Emotion Ad"
"4490",4490,"Emotion Ad"
"4491",4491,"Emotion Ad"
"4492",4492,"Emotion Ad"
"4493",4493,"Reason Ad"
"4494",4494,"Emotion Ad"
"4495",4495,"Emotion Ad"
"4496",4496,"Control"
"4497",4497,"Control"
"4498",4498,"Control"
"4499",4499,"Reason Ad"
"4500",4500,"Control"
"4501",4501,"Control"
"4502",4502,"Emotion Ad"
"4503",4503,"Reason Ad"
"4504",4504,"Reason Ad"
"4505",4505,"Control"
"4506",4506,"Emotion Ad"
"4507",4507,"Emotion Ad"
"4508",4508,"Control"
"4509",4509,"Reason Ad"
"4510",4510,"Reason Ad"
"4511",4511,"Reason Ad"
"4512",4512,"Reason Ad"
"4513",4513,"Control"
"4514",4514,"Reason Ad"
"4515",4515,"Emotion Ad"
"4516",4516,"Emotion Ad"
"4517",4517,"Emotion Ad"
"4518",4518,"Control"
"4519",4519,"Control"
"4520",4520,"Emotion Ad"
"4521",4521,"Control"
"4522",4522,"Control"
"4523",4523,"Reason Ad"
"4524",4524,"Reason Ad"
"4525",4525,"Control"
"4526",4526,"Control"
"4527",4527,"Emotion Ad"
"4528",4528,"Control"
"4529",4529,"Control"
"4530",4530,"Emotion Ad"
"4531",4531,"Emotion Ad"
"4532",4532,"Control"
"4533",4533,"Control"
"4534",4534,"Reason Ad"
"4535",4535,"Control"
"4536",4536,"Emotion Ad"
"4537",4537,"Control"
"4538",4538,"Emotion Ad"
"4539",4539,"Control"
"4540",4540,"Emotion Ad"
"4541",4541,"Reason Ad"
"4542",4542,"Emotion Ad"
"4543",4543,"Reason Ad"
"4544",4544,"Control"
"4545",4545,"Control"
"4546",4546,"Control"
"4547",4547,"Emotion Ad"
"4548",4548,"Reason Ad"
"4549",4549,"Emotion Ad"
"4550",4550,"Control"
"4551",4551,"Control"
"4552",4552,"Control"
"4553",4553,"Emotion Ad"
"4554",4554,"Emotion Ad"
"4555",4555,"Reason Ad"
"4556",4556,"Emotion Ad"
"4557",4557,"Reason Ad"
"4558",4558,"Emotion Ad"
"4559",4559,"Emotion Ad"
"4560",4560,"Emotion Ad"
"4561",4561,"Control"
"4562",4562,"Control"
"4563",4563,"Reason Ad"
"4564",4564,"Emotion Ad"
"4565",4565,"Control"
"4566",4566,"Control"
"4567",4567,"Reason Ad"
"4568",4568,"Control"
"4569",4569,"Control"
"4570",4570,"Reason Ad"
"4571",4571,"Reason Ad"
"4572",4572,"Emotion Ad"
"4573",4573,"Emotion Ad"
"4574",4574,"Reason Ad"
"4575",4575,"Reason Ad"
"4576",4576,"Emotion Ad"
"4577",4577,"Control"
"4578",4578,"Reason Ad"
"4579",4579,"Reason Ad"
"4580",4580,"Emotion Ad"
"4581",4581,"Reason Ad"
"4582",4582,"Emotion Ad"
"4583",4583,"Reason Ad"
"4584",4584,"Reason Ad"
"4585",4585,"Reason Ad"
"4586",4586,"Reason Ad"
"4587",4587,"Emotion Ad"
"4588",4588,"Control"
"4589",4589,"Emotion Ad"
"4590",4590,"Reason Ad"
"4591",4591,"Control"
"4592",4592,"Control"
"4593",4593,"Reason Ad"
"4594",4594,"Control"
"4595",4595,"Emotion Ad"
"4596",4596,"Emotion Ad"
"4597",4597,"Emotion Ad"
"4598",4598,"Control"
"4599",4599,"Reason Ad"
"4600",4600,"Emotion Ad"
"4601",4601,"Reason Ad"
"4602",4602,"Control"
"4603",4603,"Emotion Ad"
"4604",4604,"Reason Ad"
"4605",4605,"Control"
"4606",4606,"Control"
"4607",4607,"Reason Ad"
"4608",4608,"Reason Ad"
"4609",4609,"Reason Ad"
"4610",4610,"Control"
"4611",4611,"Reason Ad"
"4612",4612,"Control"
"4613",4613,"Emotion Ad"
"4614",4614,"Emotion Ad"
"4615",4615,"Emotion Ad"
"4616",4616,"Control"
"4617",4617,"Control"
"4618",4618,"Control"
"4619",4619,"Control"
"4620",4620,"Reason Ad"
"4621",4621,"Control"
"4622",4622,"Reason Ad"
"4623",4623,"Emotion Ad"
"4624",4624,"Reason Ad"
"4625",4625,"Reason Ad"
"4626",4626,"Emotion Ad"
"4627",4627,"Reason Ad"
"4628",4628,"Control"
"4629",4629,"Reason Ad"
"4630",4630,"Emotion Ad"
"4631",4631,"Reason Ad"
"4632",4632,"Control"
"4633",4633,"Reason Ad"
"4634",4634,"Emotion Ad"
"4635",4635,"Control"
"4636",4636,"Emotion Ad"
"4637",4637,"Emotion Ad"
"4638",4638,"Control"
"4639",4639,"Reason Ad"
"4640",4640,"Control"
"4641",4641,"Emotion Ad"
"4642",4642,"Reason Ad"
"4643",4643,"Control"
"4644",4644,"Control"
"4645",4645,"Reason Ad"
"4646",4646,"Control"
"4647",4647,"Emotion Ad"
"4648",4648,"Reason Ad"
"4649",4649,"Emotion Ad"
"4650",4650,"Emotion Ad"
"4651",4651,"Reason Ad"
"4652",4652,"Emotion Ad"
"4653",4653,"Emotion Ad"
"4654",4654,"Control"
"4655",4655,"Control"
"4656",4656,"Emotion Ad"
"4657",4657,"Control"
"4658",4658,"Control"
"4659",4659,"Emotion Ad"
"4660",4660,"Reason Ad"
"4661",4661,"Emotion Ad"
"4662",4662,"Reason Ad"
"4663",4663,"Emotion Ad"
"4664",4664,"Control"
"4665",4665,"Emotion Ad"
"4666",4666,"Emotion Ad"
"4667",4667,"Control"
"4668",4668,"Emotion Ad"
"4669",4669,"Emotion Ad"
"4670",4670,"Control"
"4671",4671,"Control"
"4672",4672,"Emotion Ad"
"4673",4673,"Reason Ad"
"4674",4674,"Emotion Ad"
"4675",4675,"Emotion Ad"
"4676",4676,"Emotion Ad"
"4677",4677,"Emotion Ad"
"4678",4678,"Emotion Ad"
"4679",4679,"Control"
"4680",4680,"Reason Ad"
"4681",4681,"Control"
"4682",4682,"Emotion Ad"
"4683",4683,"Reason Ad"
"4684",4684,"Reason Ad"
"4685",4685,"Control"
"4686",4686,"Emotion Ad"
"4687",4687,"Emotion Ad"
"4688",4688,"Emotion Ad"
"4689",4689,"Emotion Ad"
"4690",4690,"Reason Ad"
"4691",4691,"Control"
"4692",4692,"Control"
"4693",4693,"Reason Ad"
"4694",4694,"Emotion Ad"
"4695",4695,"Reason Ad"
"4696",4696,"Control"
"4697",4697,"Emotion Ad"
"4698",4698,"Emotion Ad"
"4699",4699,"Emotion Ad"
"4700",4700,"Control"
"4701",4701,"Control"
"4702",4702,"Control"
"4703",4703,"Control"
"4704",4704,"Control"
"4705",4705,"Reason Ad"
"4706",4706,"Emotion Ad"
"4707",4707,"Control"
"4708",4708,"Emotion Ad"
"4709",4709,"Emotion Ad"
"4710",4710,"Emotion Ad"
"4711",4711,"Control"
"4712",4712,"Emotion Ad"
"4713",4713,"Emotion Ad"
"4714",4714,"Emotion Ad"
"4715",4715,"Emotion Ad"
"4716",4716,"Control"
"4717",4717,"Control"
"4718",4718,"Reason Ad"
"4719",4719,"Control"
"4720",4720,"Control"
"4721",4721,"Emotion Ad"
"4722",4722,"Control"
"4723",4723,"Control"
"4724",4724,"Emotion Ad"
"4725",4725,"Emotion Ad"
"4726",4726,"Emotion Ad"
"4727",4727,"Control"
"4728",4728,"Control"
"4729",4729,"Control"
"4730",4730,"Emotion Ad"
"4731",4731,"Emotion Ad"
"4732",4732,"Control"
"4733",4733,"Emotion Ad"
"4734",4734,"Control"
"4735",4735,"Control"
"4736",4736,"Control"
"4737",4737,"Control"
"4738",4738,"Reason Ad"
"4739",4739,"Control"
"4740",4740,"Control"
"4741",4741,"Reason Ad"
"4742",4742,"Reason Ad"
"4743",4743,"Control"
"4744",4744,"Control"
"4745",4745,"Emotion Ad"
"4746",4746,"Reason Ad"
"4747",4747,"Reason Ad"
"4748",4748,"Control"
"4749",4749,"Reason Ad"
"4750",4750,"Reason Ad"
"4751",4751,"Control"
"4752",4752,"Emotion Ad"
"4753",4753,"Reason Ad"
"4754",4754,"Reason Ad"
"4755",4755,"Reason Ad"
"4756",4756,"Control"
"4757",4757,"Reason Ad"
"4758",4758,"Reason Ad"
"4759",4759,"Emotion Ad"
"4760",4760,"Emotion Ad"
"4761",4761,"Emotion Ad"
"4762",4762,"Reason Ad"
"4763",4763,"Control"
"4764",4764,"Emotion Ad"
"4765",4765,"Reason Ad"
"4766",4766,"Emotion Ad"
"4767",4767,"Emotion Ad"
"4768",4768,"Reason Ad"
"4769",4769,"Emotion Ad"
"4770",4770,"Emotion Ad"
"4771",4771,"Emotion Ad"
"4772",4772,"Control"
"4773",4773,"Reason Ad"
"4774",4774,"Emotion Ad"
"4775",4775,"Emotion Ad"
"4776",4776,"Emotion Ad"
"4777",4777,"Emotion Ad"
"4778",4778,"Control"
"4779",4779,"Emotion Ad"
